timestamp_ms,forearm_L.angular_velocity,forearm_L.linear_acceleration,hand_L.angular_velocity,hand_L.linear_acceleration,head.angular_velocity,head.linear_acceleration,upper_torso.angular_velocity,upper_torso.linear_acceleration
12632,21.141611,0.9678056,18.307392,1.0113125,20.039246,0.83946973,36.036285,1.6325028
12634,21.789291,0.9944231,19.452988,1.1219869,20.039246,0.83946973,37.013985,1.5140588
12640,21.789291,0.9944231,20.135588,1.3266392,20.039246,0.83946973,37.013985,1.5140588
12665,30.996063,1.2182664,20.877413,1.3259737,17.435234,1.1067541,41.813175,1.1801726
12686,30.996063,1.2182664,20.877413,1.3259737,17.435234,1.1067541,43.388615,1.0817149
12687,30.996063,1.2182664,20.877413,1.3259737,17.435234,1.1067541,51.77803,1.6168987
12701,30.996063,1.2182664,20.877413,1.3259737,17.435234,1.1067541,65.82728,1.8837565
12703,24.633564,1.425066,20.877413,1.3259737,15.091613,1.1884567,65.82728,1.8837565
12719,24.633564,1.425066,20.040546,1.1975962,12.112979,1.1731113,65.82728,1.8837565
12721,18.722776,1.50674,20.040546,1.1975962,8.090323,1.1280963,65.82728,1.8837565
12740,8.760405,1.4654707,20.467262,0.85085404,8.090323,1.1280963,83.723816,1.7922975
12746,13.099116,1.4298886,20.467262,0.85085404,0.90735275,0.975465,88.216446,1.5349336
12752,13.099116,1.4298886,10.456981,0.8002675,3.571991,0.87373483,88.216446,1.5349336
12758,18.716309,1.2257433,10.456981,0.8002675,3.571991,0.87373483,91.12508,1.6094109
12759,23.141338,1.0608726,10.456981,0.8002675,5.7457395,0.8036499,88.432396,1.7490481
12784,21.367361,0.87457454,4.856419,1.140126,9.296196,1.004491,84.35025,1.8848436
12786,18.582373,0.97431016,4.856419,1.140126,9.296196,1.004491,84.35025,1.8848436
12791,14.686788,1.1334981,3.1490827,1.1837969,10.721012,1.311672,66.57771,5.047665
12810,14.686788,1.1334981,6.7252316,1.1505071,11.767287,1.5812125,66.57771,5.047665
12812,10.384051,1.360247,6.7252316,1.1505071,11.767287,1.5812125,39.830383,5.785189
12835,10.384051,1.360247,12.77094,1.1262318,12.923752,1.8527627,39.302895,5.221325
12842,9.143465,1.5687473,14.698578,1.0256381,13.38828,2.1276102,39.302895,5.221325
12843,13.362516,1.757024,12.024079,1.0215398,13.336005,2.3209636,39.302895,5.221325
12858,20.51317,1.9252911,13.429259,0.9381483,13.076203,2.3881826,45.921276,2.4077394
12863,25.345173,2.1177108,13.429259,0.9381483,13.076203,2.3881826,45.921276,2.4077394
12865,26.082727,2.1774814,13.429259,0.9381483,12.364403,2.0025816,45.921276,2.4077394
12866,19.12515,2.2429981,16.439316,0.9479345,12.364403,2.0025816,45.921276,2.4077394
12869,11.703799,2.0305345,16.439316,0.9479345,11.325763,1.7166231,29.688316,1.9053004
12870,11.703799,2.0305345,19.487236,0.7230243,10.196525,1.418103,29.688316,1.9053004
12874,11.975029,1.8003435,20.45552,0.8178345,10.326853,0.74554217,51.312458,1.2176021
12886,11.975029,1.8003435,19.582775,0.9387418,10.326853,0.74554217,37.386364,0.8991361
12887,11.975029,1.8003435,17.86256,0.84451586,10.326853,0.74554217,40.69969,0.63881624
12898,11.975029,1.8003435,14.636861,0.5547311,10.326853,0.74554217,40.69969,0.63881624
12901,20.767473,1.3200524,14.636861,0.5547311,10.326853,0.74554217,40.69969,0.63881624
12901,25.325544,1.2293009,14.636861,0.5547311,10.326853,0.74554217,40.69969,0.63881624
12904,25.325544,1.2293009,14.636861,0.5547311,10.289629,0.33255947,40.69969,0.63881624
12905,25.325544,1.2293009,8.912177,0.23915675,9.713031,0.4812326,40.69969,0.63881624
12917,25.325544,1.2293009,4.8279543,0.9586547,9.713031,0.4812326,40.69969,0.63881624
12925,26.854496,1.350174,4.8279543,0.9586547,7.485707,0.6705715,33.856636,3.1807756
12927,24.72195,1.5194824,4.8279543,0.9586547,7.485707,0.6705715,33.856636,3.1807756
12945,24.72195,1.5194824,6.4176946,1.2725471,7.485707,0.6705715,33.856636,3.1807756
12947,24.72195,1.5194824,9.847677,1.391953,7.485707,0.6705715,33.856636,3.1807756
12953,24.72195,1.5194824,14.154893,1.3895962,7.485707,0.6705715,33.856636,3.1807756
12954,24.72195,1.5194824,14.154893,1.3895962,7.485707,0.6705715,29.99013,2.2344782
12966,11.364346,1.3988876,14.154893,1.3895962,9.413869,0.5600057,31.034498,1.8901643
12979,11.364346,1.3988876,16.055145,1.1573507,9.413869,0.5600057,31.034498,1.8901643
12980,11.364346,1.3988876,15.145698,0.885994,9.413869,0.5600057,31.034498,1.8901643
12986,11.364346,1.3988876,13.493877,0.5510242,9.413869,0.5600057,31.034498,1.8901643
12988,7.45029,1.2404497,13.493877,0.5510242,9.413869,0.5600057,41.549206,2.0197544
13000,7.45029,1.2404497,13.493877,0.5510242,10.278762,0.52747107,71.72849,1.6760274
13001,8.402038,1.0304948,13.493877,0.5510242,10.278762,0.52747107,66.26579,1.9389075
13015,8.990625,0.84647566,11.281766,0.2714457,7.017981,0.5968556,66.26579,1.9389075
13016,8.990625,0.84647566,9.4043665,0.48785862,7.017981,0.5968556,66.26579,1.9389075
13031,8.990625,0.84647566,6.8945413,0.7973065,7.017981,0.5968556,31.438139,6.540024
13037,7.4375286,0.3708314,6.8945413,0.7973065,6.289287,0.82350725,70.97282,4.7473836
13052,8.06288,0.35395944,3.741609,1.0518657,6.799601,0.900384,70.97282,4.7473836
13066,6.38423,0.59947866,4.856036,1.027062,7.1270137,0.99869394,109.1444,1.1585697
13067,6.38423,0.59947866,4.856036,1.027062,7.55974,1.0017401,109.1444,1.1585697
13082,5.0559807,1.0327001,8.369164,0.9718405,8.388504,0.989069,109.1444,1.1585697
13083,5.0559807,1.0327001,8.371834,0.9015396,8.388504,0.989069,109.1444,1.1585697
13101,8.598377,1.0043844,8.371834,0.9015396,8.388504,0.989069,74.51055,1.2496237
13102,12.826389,1.00631,8.371834,0.9015396,9.206804,0.94996834,74.51055,1.2496237
13118,15.276113,0.9996754,8.371834,0.9015396,9.206804,0.94996834,59.59885,1.3405466
13177,15.276113,0.9996754,5.7561035,1.0371194,11.752557,0.7423668,47.29106,1.0749111
13181,16.756123,1.0106446,5.2026877,1.2143213,13.280582,0.7669192,47.29106,1.0749111
13213,18.520323,0.8892759,5.2026877,1.2143213,13.280582,0.7669192,46.07123,0.69868994
13215,18.520323,0.8892759,5.806044,1.3540872,14.38398,0.9150693,46.07123,0.69868994
13228,34.78902,2.0170412,8.373391,1.1220359,14.961582,1.1374373,51.63657,1.6167371
13248,34.78902,2.0170412,8.373391,1.1220359,9.070448,1.1808479,51.63657,1.6167371
13249,26.621754,0.9365299,6.7924747,1.2570151,9.070448,1.1808479,50.40772,1.5654802
13257,26.621754,0.9365299,6.7924747,1.2570151,14.497358,1.2827863,45.08139,1.4507474
13258,18.655104,1.9619809,5.890762,0.30422324,14.497358,1.2827863,45.08139,1.4507474
13275,18.655104,1.9619809,5.890762,0.30422324,9.988343,0.37623894,51.115036,1.6852523
13276,28.838383,2.1928508,20.193136,0.8584587,9.988343,0.37623894,51.115036,1.6852523
13301,13.056673,1.5879534,11.652122,0.5878628,9.30561,0.67754066,48.243874,1.6475106
13303,35.008118,1.670675,45.03286,0.8803373,9.30561,0.67754066,50.3493,1.9657537
13320,21.148571,0.8050402,11.893245,0.775584,10.931599,1.3572352,39.155373,1.659934
13332,15.391875,2.3617933,20.917612,0.6489297,10.98124,1.5418584,9.828176,0.6944549
13351,16.566744,1.1177024,19.602264,0.7885986,11.899977,1.2644699,20.082235,0.6549509
13359,17.05362,0.7519892,22.178196,1.9181913,13.932336,1.0761596,19.984982,0.7364212
13364,16.803411,0.69870394,22.178196,1.9181913,13.932336,1.0761596,19.984982,0.7364212
13365,7.1650696,0.57024413,22.178196,1.9181913,13.932336,1.0761596,19.984982,0.7364212
13382,7.1650696,0.57024413,23.941345,1.9704043,15.464916,1.0825673,14.423938,0.95485854
13383,7.1650696,0.57024413,25.45649,2.0207903,16.561234,1.1710914,14.423938,0.95485854
13398,7.0729713,0.89315236,26.918095,1.9797746,16.978088,1.3766685,16.7719,0.83490366
13417,10.388714,1.2353336,26.822292,1.8851024,15.403125,1.9784387,18.832386,1.0119197
13424,18.473194,1.9464208,25.932758,1.8091351,14.567468,2.1146035,18.832386,1.0119197
13429,24.4636,2.0489326,25.932758,1.8091351,14.567468,2.1146035,18.832386,1.0119197
13431,24.4636,2.0489326,25.69435,1.7915033,14.55698,2.2189624,18.625324,1.0681393
13448,29.590971,2.2359152,26.592913,1.770744,14.828779,2.1981218,16.565958,1.0417621
13450,36.122757,2.072593,28.210787,1.5603851,15.199837,2.0133774,16.565958,1.0417621
13470,36.122757,2.072593,28.210787,1.5603851,15.199837,2.0133774,14.475115,1.0799953
13471,38.66306,1.8797799,28.210787,1.5603851,15.43369,1.7824271,11.701889,1.1779588
13480,38.66306,1.8797799,31.508211,1.0975592,15.535814,1.4809605,13.036686,1.1161735
13499,31.138517,1.1869277,31.508211,1.0975592,16.098246,0.9668137,13.331257,1.0721494
13507,24.117228,0.95646423,33.194035,0.79079515,16.497454,0.897385,10.804084,0.7377939
13529,19.690342,1.3554496,27.000795,0.99334246,16.459812,0.9815885,10.804084,0.7377939
13548,19.690342,1.3554496,25.781263,1.3106762,16.459812,0.9815885,1.3891366,0.6331512
13562,21.818937,1.5147189,25.781263,1.3106762,16.459812,0.9815885,1.3891366,0.6331512
13564,22.805023,1.7064091,25.781263,1.3106762,15.549716,1.0205822,5.7473598,0.5984234
13582,18.132065,2.1936202,15.65394,1.7677367,15.01626,1.2312182,5.7473598,0.5984234
13595,18.132065,2.1936202,8.25104,2.1589227,14.972036,1.3551652,21.041908,0.8100316
13604,14.229047,2.0822582,8.25104,2.1589227,11.229473,1.2821523,25.142187,1.031072
13624,14.229047,2.0822582,6.560356,2.1658623,11.229473,1.2821523,25.142187,1.031072
13625,14.229047,2.0822582,10.49148,1.5075195,11.229473,1.2821523,25.142187,1.031072
13631,13.451156,1.976128,10.49148,1.5075195,11.2650795,1.2649035,26.561516,0.979818
13632,13.50602,1.8061031,9.36467,1.2479807,12.3975,1.1970513,26.561516,0.979818
13649,13.770969,1.5132675,15.477436,0.99523956,14.13,1.1365632,26.187637,0.9352357
13666,13.770969,1.5132675,13.6130295,1.2597166,14.13,1.1365632,25.214611,0.9095889
13685,18.745943,0.8202568,11.66985,1.9139256,17.354067,1.5017898,19.849379,1.2370718
13702,18.745943,0.8202568,13.7379265,2.0030072,17.354067,1.5017898,19.849379,1.2370718
13704,18.922276,1.7157326,13.7379265,2.0030072,17.684404,1.8284272,19.849379,1.2370718
13724,24.531044,3.2211642,14.6280775,1.3165859,7.8412952,2.422518,23.073307,1.0907776
13725,24.531044,3.2211642,14.6280775,1.3165859,6.597163,2.3392427,23.073307,1.0907776
13744,24.531044,3.2211642,14.6280775,1.3165859,6.597163,2.3392427,31.837015,1.2586946
13746,24.531044,3.2211642,19.465622,1.0473374,6.597163,2.3392427,38.364662,1.3457141
13755,24.531044,3.2211642,23.768627,0.78915733,5.7632184,1.8600789,42.541725,1.4205207
13773,28.32669,2.9015021,23.768627,0.78915733,5.7632184,1.8600789,44.79348,1.3478569
13774,27.455034,2.523307,19.964468,0.7545106,5.1808023,1.6446376,44.79348,1.3478569
13792,27.455034,2.523307,15.408082,0.9048876,5.1808023,1.6446376,45.790073,1.1867299
13793,21.163801,2.081757,15.408082,0.9048876,5.1808023,1.6446376,45.36731,0.9905528
13812,7.357458,1.2726282,14.046707,1.0290803,3.0602906,1.0961787,41.30759,0.4782007
13826,11.7015705,1.1359471,15.780745,0.902489,5.304794,0.64613146,41.30759,0.4610128
13843,11.307987,1.2832282,13.446724,0.6586083,6.6011147,0.5253803,27.145966,0.47340634
13848,9.824953,1.2532507,13.446724,0.6586083,6.6011147,0.5253803,27.145966,0.47340634
13849,7.8151217,1.1407038,13.446724,0.6586083,6.6793766,0.49771047,27.145966,0.47340634
13857,7.8151217,1.1407038,11.067745,0.583772,5.097075,0.5374195,26.135096,0.49506366
13859,7.3612547,1.0204386,8.448685,0.4718482,5.097075,0.5374195,28.106474,0.57571334
13875,15.24682,0.867453,8.448685,0.4718482,6.09527,0.48510864,28.106474,0.57571334
13877,13.779488,0.78393507,8.448685,0.4718482,8.196455,0.441324,28.106474,0.57571334
13893,13.779488,0.78393507,8.448685,0.4718482,10.217511,0.46331233,32.202972,0.518804
13898,13.779488,0.78393507,6.588122,0.51079804,10.217511,0.46331233,33.316082,0.56641835
13903,6.3681636,0.66031694,6.1403303,0.5288701,11.971295,0.48710427,33.316082,0.56641835
13908,2.796982,0.6171445,5.895187,0.46068546,13.007506,0.472577,32.60523,0.5994482
13909,2.796982,0.6171445,5.817902,0.5201673,13.821599,0.51467985,31.098831,0.6798992
13922,2.796982,0.6171445,4.320151,0.6962495,13.821599,0.51467985,31.111526,0.6930837
13934,0.97846794,0.6716801,4.320151,0.6962495,13.821599,0.51467985,31.111526,0.6930837
13935,0.97846794,0.6716801,4.320151,0.6962495,12.971083,0.63233054,31.111526,0.6930837
13955,7.7037387,0.8088618,8.522877,1.166166,11.395281,0.7384235,37.05281,0.76296943
13971,7.7037387,0.8088618,8.522877,1.166166,9.57474,0.8144776,39.72756,0.82079154
13972,12.720669,0.90702945,8.522877,1.166166,9.57474,0.8144776,39.72756,0.82079154
13989,17.129253,1.0354112,8.522877,1.166166,7.6354947,0.87561053,40.78304,0.95691425
13990,17.129253,1.0354112,11.984979,1.3744533,6.0535674,0.9346105,40.78304,0.95691425
14011,18.024395,1.308969,13.834664,1.7873955,3.7171361,1.050571,37.43421,0.9550125
14019,15.821884,1.4044628,12.737643,1.9368415,3.7171361,1.050571,35.174152,0.9198892
14029,14.462369,1.5471019,8.319385,2.1599295,4.564189,1.4078945,32.511406,1.0150865
14030,14.462369,1.5471019,8.319385,2.1599295,5.6337795,1.5483581,31.725893,1.0168545
14049,15.05986,1.7322837,3.2239041,1.8892665,5.6337795,1.5483581,26.166574,0.92509246
14055,15.809165,1.8605491,3.2239041,1.8892665,5.6337795,1.5483581,26.166574,0.92509246
14062,18.559204,2.1289535,8.263222,1.8304147,7.778331,1.7695814,19.105661,1.0710361
14080,18.559204,2.1289535,10.527457,1.6353921,7.778331,1.7695814,16.762012,1.1516064
14081,21.222248,2.1902266,10.527457,1.6353921,8.644827,1.8514987,16.762012,1.1516064
14101,21.222248,2.1902266,13.103381,1.4777238,9.626736,1.8642594,16.762012,1.1516064
14102,23.751537,2.1613297,13.103381,1.4777238,9.626736,1.8642594,13.67528,1.1508093
14111,27.028927,2.1530497,17.565722,0.9103237,11.404758,1.6032604,9.89504,1.072787
14129,30.829338,1.9898648,18.999392,0.62844014,12.595296,1.376358,2.4214883,0.78612596
14148,35.417328,1.2364038,26.071228,0.8608984,14.387346,1.0803509,6.675192,0.5979156
14166,33.538578,0.66808975,26.071228,0.8608984,14.387346,1.0803509,6.675192,0.5979156
14168,33.538578,0.66808975,26.071228,0.8608984,13.78084,1.0932478,5.4489045,0.56671757
14185,27.072788,2.0115967,43.65281,1.1513795,12.455659,1.5240695,4.8039746,0.62061155
14187,27.072788,2.0115967,48.21773,1.1207913,12.280206,1.7701896,9.468322,0.74822605
14206,33.837482,2.7263367,46.462383,1.0633113,13.078909,2.082231,20.451605,0.90772164
14217,39.5292,2.3137894,46.462383,1.0633113,14.25076,2.0596719,20.451605,0.90772164
14218,39.5292,2.3137894,46.462383,1.0633113,16.207561,1.8706355,20.451605,0.90772164
14238,39.5292,2.3137894,44.567745,0.89915866,18.078257,1.6080325,26.796934,0.9165468
14239,44.97533,1.7387961,43.694183,0.7341696,18.078257,1.6080325,26.796934,0.9165468
14250,42.109215,0.7964114,41.216267,0.47702906,23.484974,1.0352476,54.534626,0.5949303
14269,33.545246,0.64855164,29.506315,1.1129292,23.484974,1.0352476,54.534626,0.5949303
14275,33.545246,0.64855164,28.46503,1.4567674,24.90451,1.2148657,65.911865,0.8476444
14276,33.545246,0.64855164,28.46503,1.4567674,25.329294,1.5776112,65.911865,0.8476444
14280,29.44565,0.83851904,30.623837,2.282077,25.485958,1.9784982,80.60147,1.0840304
14286,23.47625,1.1742715,30.623837,2.282077,25.198723,2.6475835,97.45085,1.205628
14303,23.47625,1.1742715,30.900309,2.874148,25.198723,2.6475835,154.83807,1.6273404
14305,23.47625,1.1742715,29.941895,3.0102284,25.198723,2.6475835,154.83807,1.6273404
14327,25.416655,1.4495962,29.941895,3.0102284,25.198723,2.6475835,200.34796,2.4407856
14329,29.05921,1.8486145,29.941895,3.0102284,24.979563,2.8706045,225.36989,2.6885233
14337,30.941513,2.4014564,29.181059,3.037741,25.083368,3.0512676,225.36989,2.6885233
14338,30.941513,2.4014564,29.181059,3.037741,25.256607,3.0874975,225.36989,2.6885233
14355,28.444803,3.0304234,27.928967,2.708585,25.256607,3.0874975,225.36989,2.6885233
14362,23.39956,3.4988577,27.928967,2.708585,25.256607,3.0874975,225.36989,2.6885233
14363,21.225584,3.7794647,27.928967,2.708585,22.294548,2.6326816,225.36989,2.6885233
14388,32.691887,3.3443503,30.11669,2.4779196,21.057835,2.2123177,270.82806,1.8717557
14390,35.717873,2.7403412,30.11669,2.4779196,21.462603,1.9720759,270.82806,1.8717557
14409,35.717873,2.7403412,32.431496,2.4378884,21.462603,1.9720759,258.63992,1.0437135
14419,38.3566,0.78088903,45.109276,1.8082309,21.145754,1.4329517,262.61484,2.8832092
14436,38.3566,0.78088903,42.89747,1.108708,21.802624,1.3292595,328.58243,2.7860432
14438,35.774155,0.58695036,42.89747,1.108708,21.802624,1.3292595,328.58243,2.7860432
14457,17.571764,1.3649138,42.89747,1.108708,25.338118,1.4229085,328.58243,2.7860432
14464,17.571764,1.3649138,36.41073,1.0218971,28.392895,1.5112802,380.73685,1.171878
14465,17.571764,1.3649138,36.41073,1.0218971,28.392895,1.5112802,367.71948,1.9642483
14473,14.902829,1.6680691,34.068222,1.6662055,31.159626,1.698252,335.7312,3.148972
14474,14.826517,2.0785198,34.395298,2.038561,31.6493,1.8486149,335.7312,3.148972
14501,11.355819,2.4632082,38.267094,2.1391006,30.949396,1.8617533,251.30598,4.224189
14517,11.253996,2.9055705,38.267094,2.1391006,30.949396,1.8617533,251.30598,4.224189
14534,19.356325,3.2626312,36.480286,1.9223014,27.862062,1.6900418,111.50594,5.0017385
14557,13.302023,2.505558,25.435774,1.216451,24.59088,1.5062679,28.684444,3.0972219
14574,19.95252,1.6414715,25.435774,1.216451,24.59088,1.5062679,28.684444,3.0972219
14576,21.151741,1.235402,25.435774,1.216451,24.59088,1.5062679,28.684444,3.0972219
14584,17.523468,1.2071499,20.709093,0.7288828,22.466742,1.3993033,38.311512,2.6375709
14602,17.523468,1.2071499,20.709093,0.7288828,19.97361,1.3591496,37.856018,2.3628838
14603,9.815849,1.2015609,18.15947,0.8552371,13.941957,1.3449802,37.856018,2.3628838
14622,4.980633,1.2395319,18.15947,0.8552371,13.941957,1.3449802,37.764687,2.180659
14623,4.980633,1.2395319,14.255988,1.1626884,17.059954,1.2758998,37.764687,2.180659
14629,3.1744149,1.2735835,12.421515,1.225547,17.059954,1.2758998,40.61462,2.020629
14631,3.1744149,1.2735835,11.029814,1.1287684,10.829398,1.4098896,40.61462,2.020629
14651,3.1744149,1.2735835,11.029814,1.1287684,5.5772905,1.4796547,40.61462,2.020629
14652,7.68316,1.2641537,10.48402,1.0892327,5.5772905,1.4796547,46.042393,1.691679
14668,10.341811,1.4540753,10.48402,1.0892327,7.9054074,1.4269477,46.042393,1.691679
14669,10.341811,1.4540753,7.7447333,1.1370496,7.9054074,1.4269477,50.837738,1.4545591
14689,13.788813,1.5332515,7.7447333,1.1370496,3.7401154,1.4872837,50.837738,1.4545591
14690,13.788813,1.5332515,7.5234337,1.1647246,3.7401154,1.4872837,55.220253,1.1709975
14700,21.940928,1.4548887,10.008277,0.9312691,3.728144,1.4813492,57.15296,0.9395969
14727,14.984471,1.359639,11.303704,0.39326972,41.662476,1.5199289,52.62611,1.1309584
14738,15.040676,1.3382572,17.024103,0.6962075,41.99334,1.4077038,39.54494,1.149979
14739,15.040676,1.3382572,18.590992,0.63145477,41.99334,1.4077038,30.385698,1.1564564
14757,13.955177,0.8454568,19.59932,0.8196535,40.353886,1.2532556,17.84587,0.8806487
14778,11.382852,1.0533935,19.716621,1.1289434,34.39427,1.1584091,31.86865,0.9078998
14783,11.163261,1.0708447,19.716621,1.1289434,34.39427,1.1584091,31.86865,0.9078998
14790,13.452956,1.0945657,17.850878,1.3719361,30.545456,1.1364295,48.353207,0.487334
14791,13.452956,1.0945657,16.50479,1.3592105,26.372412,1.1488861,48.353207,0.487334
14811,11.621868,0.7639699,16.50479,1.3592105,14.477688,1.3923917,50.13305,0.49315083
14817,11.621868,0.7639699,16.50479,1.3592105,14.477688,1.3923917,57.915928,1.0918397
14825,6.895892,0.7007739,14.493246,1.2498574,12.43141,1.2700096,61.292606,1.6228828
14841,6.895892,0.7007739,14.493246,1.2498574,12.43141,1.2700096,68.566826,1.6260825
14843,6.895892,0.7007739,15.028659,1.042453,12.43141,1.2700096,71.34785,1.4765799
14858,6.895892,0.7007739,15.3242,0.96759826,12.43141,1.2700096,71.34785,1.4765799
14875,8.693814,0.74661666,12.869158,1.2280715,13.035543,0.81810486,90.71103,1.1422969
14896,8.693814,0.74661666,10.294697,1.5143166,13.75852,0.6926908,90.71103,1.1422969
14897,11.57771,0.8543986,10.294697,1.5143166,13.021532,1.0379624,90.71103,1.1422969
14905,17.753992,0.9763108,6.3303194,2.2986877,13.021532,1.0379624,107.74862,1.5826633
14911,17.753992,0.9763108,6.6505914,2.5160217,13.021532,1.0379624,107.74862,1.5826633
14912,19.135178,1.2222642,6.6505914,2.5160217,13.021532,1.0379624,107.74862,1.5826633
14936,14.533031,1.9075885,6.6505914,2.5160217,7.941375,2.1849444,109.59572,1.8983305
14937,14.533031,1.9075885,6.6505914,2.5160217,7.941375,2.1849444,108.161095,2.4541483
